"FileName","Path","ApplicationName","Publisher","Hash","HashAlgorithm","Status"
"IMCCPHR.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ime-eashared-ccshared_31bf3856ad364e35_10.0.22621.5415_none_b600572ff5c8ac30\f\IMCCPHR.exe","IMCCPHR","","058B1E770BB1C90D23A231C91DFC46BE6DFEF529A87E8262CEBF1A4C9427876A","SHA256","Processed"
"IMCCPHR.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ime-eashared-ccshared_31bf3856ad364e35_10.0.22621.5415_none_b600572ff5c8ac30\r\IMCCPHR.exe","IMCCPHR","","870136D8090976A013ED1182CACDC2B7C7541EAD6F5D3635CE2203F73FC8E734","SHA256","Processed"
"InfDefaultInstall.exe","C:\Windows\WinSxS\amd64_microsoft-windows-infdefaultinstall_31bf3856ad364e35_10.0.22621.1_none_ce2a4f738fcd9a38\InfDefaultInstall.exe","Microsoft? Windows? Operating System","Microsoft Corporation","D6A03550FBD2313A8B1F4E71180BF27DB436A86BD54660E4A6C6B6707BDF8D63","SHA256","Processed"
"msiexec.exe","C:\Windows\WinSxS\amd64_microsoft-windows-installer-executable_31bf3856ad364e35_10.0.22621.3880_none_2943f78601c9ec92\msiexec.exe","Windows Installer - Unicode","Microsoft Corporation","EA2AA4ED1FF50D0F2E0A9C1DF1960265AA28BF8DA542469C0530A09B6DA445D2","SHA256","Processed"
"msiexec.exe","C:\Windows\WinSxS\amd64_microsoft-windows-installer-executable_31bf3856ad364e35_10.0.22621.3880_none_2943f78601c9ec92\f\msiexec.exe","msiexec","","93532707F7218F31CECCA0CEE89AF0ECF9BB5A73E6D1BE9D437336546947DEDE","SHA256","Processed"
"msiexec.exe","C:\Windows\WinSxS\amd64_microsoft-windows-installer-executable_31bf3856ad364e35_10.0.22621.3880_none_2943f78601c9ec92\r\msiexec.exe","msiexec","","50EA830F3D113EDD0F2A276D38AE47FCAC5EDE2E58A17F662EBAFF2EBDBFCCF5","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5124_none_a0219b726916c1b0\MuiUnattend.exe","Microsoft? Windows? Operating System","Microsoft Corporation","C6B701FE0A01A5A3F5D2963345DF1CA26832BCA36BA1D8781FFD85B7E196FE29","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5124_none_a0219b726916c1b0\f\MuiUnattend.exe","MuiUnattend","","557340E1FD10D67A6F4F37DA24431FAB10F89670974CA62E8F4DE4851DA814B4","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5124_none_a0219b726916c1b0\r\MuiUnattend.exe","MuiUnattend","","D86D671C83B88B214994D0BFE0AA1AD9336734D88BE06FF5EC7629779700C710","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5262_none_a01afa3e691b0fbb\MuiUnattend.exe","Microsoft? Windows? Operating System","Microsoft Corporation","12184427ED81408605D3C347D98C06389DF8F25FB6DB552CF8D2DED4751CA36D","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5262_none_a01afa3e691b0fbb\f\MuiUnattend.exe","MuiUnattend","","081D2043ABB2E15E93BD2FC1B73A90229D042B5A3C01ABEFE55D49EAF5A36CB3","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5262_none_a01afa3e691b0fbb\r\MuiUnattend.exe","MuiUnattend","","F7E59738A5CA3793A7057CC7907E109C87A1A8D3102B5D78FC4CE20669AE315A","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5415_none_a000149c693015cd\MuiUnattend.exe","Microsoft? Windows? Operating System","Microsoft Corporation","53BF6CCBC9A28D106DF589BBAB98675F7E2461994989B291FCEED30186D3D172","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5415_none_a000149c693015cd\f\MuiUnattend.exe","MuiUnattend","","2B486C9564770C75303F72F692AF3F4281F46A094EE91BF117E10303B57B89E5","SHA256","Processed"
"MuiUnattend.exe","C:\Windows\WinSxS\amd64_microsoft-windows-international-unattend_31bf3856ad364e35_10.0.22621.5415_none_a000149c693015cd\r\MuiUnattend.exe","MuiUnattend","","F7E59738A5CA3793A7057CC7907E109C87A1A8D3102B5D78FC4CE20669AE315A","SHA256","Processed"
"ipconfig.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ipconfig_31bf3856ad364e35_10.0.22621.3085_none_2c528131935e4cdb\ipconfig.exe","Microsoft? Windows? Operating System","Microsoft Corporation","7F3B6D8DC0F4D70E6B2112D7129D7B32FD442A50DC68222CDC97C44CD0FD60B3","SHA256","Processed"
"ipconfig.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ipconfig_31bf3856ad364e35_10.0.22621.3085_none_2c528131935e4cdb\f\ipconfig.exe","ipconfig","","0CAFF1E79F0F1B75E9B0AEE8212EC81D7C5D926F5703079C5DF2C944DC4D9CF5","SHA256","Processed"
"ipconfig.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ipconfig_31bf3856ad364e35_10.0.22621.3085_none_2c528131935e4cdb\r\ipconfig.exe","ipconfig","","510BB69CE48ABF13B9E4318725D62ABAB16A0EAD1CA486F39E54D838D2FFF986","SHA256","Processed"
"iscsicpl.exe","C:\Windows\WinSxS\amd64_microsoft-windows-iscsi_initiator_ui_31bf3856ad364e35_10.0.22621.4249_none_b7e9c0a8d795bfdf\iscsicpl.exe","Microsoft? Windows? Operating System","Microsoft Corporation","0275CC0D81B8606519A0E8DA7B99364E8E589E28259C05F84A24BD8C69673A12","SHA256","Processed"
"iscsicpl.exe","C:\Windows\WinSxS\amd64_microsoft-windows-iscsi_initiator_ui_31bf3856ad364e35_10.0.22621.4249_none_b7e9c0a8d795bfdf\f\iscsicpl.exe","iscsicpl","","6B12921BF236EC116FE46410E8AF4F0F48C680A440EBCE735969EDC40B6B1A96","SHA256","Processed"
"iscsicpl.exe","C:\Windows\WinSxS\amd64_microsoft-windows-iscsi_initiator_ui_31bf3856ad364e35_10.0.22621.4249_none_b7e9c0a8d795bfdf\r\iscsicpl.exe","iscsicpl","","44A0FD1F4601A0383A408D6C1491E759434A48FEF82DA0DF168F33F71F7FE629","SHA256","Processed"
"isoburn.exe","C:\Windows\WinSxS\amd64_microsoft-windows-isoburn_31bf3856ad364e35_10.0.22621.3527_none_c60ef86914d91313\isoburn.exe","Microsoft? Windows? Operating System","Microsoft Corporation","E456C077FF16F1FE33962E7C56FFE9684C9C0216186EDB5243D113A24C6A44BA","SHA256","Processed"
"isoburn.exe","C:\Windows\WinSxS\amd64_microsoft-windows-isoburn_31bf3856ad364e35_10.0.22621.3527_none_c60ef86914d91313\f\isoburn.exe","isoburn","","6D3A6A672B868CF09E1BCA6D41E905675EB9D04A5ABDC12D4571A5A298BB2073","SHA256","Processed"
"isoburn.exe","C:\Windows\WinSxS\amd64_microsoft-windows-isoburn_31bf3856ad364e35_10.0.22621.3527_none_c60ef86914d91313\r\isoburn.exe","isoburn","","7C972775C664E450059511AB899D3C4A89B22BBF18FD748E08F7A7F5C1AF3512","SHA256","Processed"
"la57setup.exe","C:\Windows\WinSxS\amd64_microsoft-windows-k..el-la57-setuphelper_31bf3856ad364e35_10.0.22621.1_none_342900652e80725e\la57setup.exe","Microsoft? Windows? Operating System","Microsoft Corporation","87818A146C92E721898EC43C4255BFD304C29725B21ACB9F0588CA125E20FFF3","SHA256","Processed"
"ktmutil.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ktmutil_31bf3856ad364e35_10.0.22621.1_none_ea1fc3d1f4e708af\ktmutil.exe","Microsoft? Windows? Operating System","Microsoft Corporation","6FA509F31EA89DFC69EFB9D0C8F6693B787C0EBF85A4A94C92C4C753E1138962","SHA256","Processed"
"LanguageComponentsInstallerComHandler.exe","C:\Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.22621.4830_none_0103a489063b583b\LanguageComponentsInstallerComHandler.exe","Microsoft? Windows? Operating System","Microsoft Corporation","4439E1E5F471F075F76AEF030897126367198257F715DC1B3E47ECF45DAC0763","SHA256","Processed"
"LanguageComponentsInstallerComHandler.exe","C:\Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.22621.4830_none_0103a489063b583b\f\LanguageComponentsInstallerComHandler.exe","LanguageComponentsInstallerComHandler","","474D2AF802813AEB2586C668E0E99F9A16EC705D47EA0ABED994E37C81E8E4E9","SHA256","Processed"
"LanguageComponentsInstallerComHandler.exe","C:\Windows\WinSxS\amd64_microsoft-windows-l..nstaller-comhandler_31bf3856ad364e35_10.0.22621.4830_none_0103a489063b583b\r\LanguageComponentsInstallerComHandler.exe","LanguageComponentsInstallerComHandler","","1E2BDC25D0A7076847E17AD1F1BF1D6E0567587846C337EBB7832EF3EB25AD5B","SHA256","Processed"
"label.exe","C:\Windows\WinSxS\amd64_microsoft-windows-label_31bf3856ad364e35_10.0.22621.1_none_b8c4d77bbe06afeb\label.exe","Microsoft? Windows? Operating System","Microsoft Corporation","BC484E98510A758F2AE7F28BFD0C7F0DD29596DAC6475656B725AF824ADC59B4","SHA256","Processed"
"ldifde.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ldifde_31bf3856ad364e35_10.0.14393.347_none_5ac14056a6bb1c47\ldifde.exe","Microsoft? Windows? Operating System","Microsoft Corporation","64828FABF4F9FABBE557F3E14F599DDEC79AD04C4ED82A61AE47E409A8CC16C7","SHA256","Processed"
"ldifde.exe","C:\Windows\WinSxS\amd64_microsoft-windows-ldifde_31bf3856ad364e35_10.0.22621.1_none_827d0c77fc90abf9\ldifde.exe","ldifde","","893EDCD77A8F0CBDAF6E5C75D9EA6BAB19772FD16FB02BC6DD7F471BD0E98523","SHA256","Processed"
"hdwwiz.exe","C:\Windows\WinSxS\amd64_microsoft-windows-legacyhwui_31bf3856ad364e35_10.0.22621.1_none_4409ee173bff198d\hdwwiz.exe","Microsoft? Windows? Operating System","Microsoft Corporation","79CE21B1DC200D81018D1421B11944E6AC454CD54C541B222F1ED1CD08D0FC86","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5124_none_4db6aaed7b368afd\LiveCaptions.exe","Microsoft? Windows? Operating System","Microsoft Corporation","9D78AB175B39883EDF252CDC22C1C145AB56BB51EC749A11658C1C7427D9448F","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5124_none_4db6aaed7b368afd\f\LiveCaptions.exe","LiveCaptions","","C5F4205B6218A6E50AF5D6F3DE6F67DFD1FC7754646F01DFAE7C45B74575F935","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5124_none_4db6aaed7b368afd\r\LiveCaptions.exe","LiveCaptions","","F853929F3D07A64CCD7D3DE6E9393EDE6AB83BF3C615B9995AF789A33B7677AB","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5262_none_4db009b97b3ad908\LiveCaptions.exe","Microsoft? Windows? Operating System","Microsoft Corporation","2D3F9E4D42B993C6CF568ED57C1960658C904A4C2E6155067DC324C8E8F53DB5","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5262_none_4db009b97b3ad908\f\LiveCaptions.exe","LiveCaptions","","26554BD0D6A396856B490F46952CC59A2C45ABA63D15BFC87697A8626626459B","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5262_none_4db009b97b3ad908\r\LiveCaptions.exe","LiveCaptions","","DBECBEF8C8E06BCF8A3F974571307B0CA596F4AE4CD50107D6AAE83D79E8C6AD","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5415_none_4d9524177b4fdf1a\LiveCaptions.exe","Microsoft? Windows? Operating System","Microsoft Corporation","F6E874A7074C9367E1E983A22028B45CBAC72C922C66E759E1181BB66E0DE907","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5415_none_4d9524177b4fdf1a\f\LiveCaptions.exe","LiveCaptions","","2AB6A6F2C6156EA5CC5B35F568B8D3B0C2CF033E9B5C5FDE9320233A645822A7","SHA256","Processed"
"LiveCaptions.exe","C:\Windows\WinSxS\amd64_microsoft-windows-livecaptionsstub_31bf3856ad364e35_10.0.22621.5415_none_4d9524177b4fdf1a\r\LiveCaptions.exe","LiveCaptions","","E36CDC29C41ACB974A4A2CB26D47384B2F312544BF43D752F09A85987BAA8E20","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5189_none_c77d7b7a4f6a02af\LockApp.exe","Microsoft? Windows? Operating System","Microsoft Corporation","6EAC4E5EBDC16FEEB43EADE212DD3C8B514596CD12F3DFD69F1797946F3189F7","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5189_none_c77d7b7a4f6a02af\f\LockApp.exe","LockApp","","8577C1F9A1F94CA3E4A3AF40FBA99A99093437D3BA138BB99CF8AA41F93C5E0A","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5189_none_c77d7b7a4f6a02af\r\LockApp.exe","LockApp","","0D07090B885BDCD6934DCDEC376CCBEB303714886D8D19320AB5CF2DA8A740A9","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5335_none_c76335504f7e555a\LockApp.exe","Microsoft? Windows? Operating System","Microsoft Corporation","06E77262DD3DCC25AD4E78ED05FEB64E77B2FE38BB89745A9ECDDD6D83AF9E3C","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5335_none_c76335504f7e555a\f\LockApp.exe","LockApp","","8BA58695921D8FD45851871243379C2A1495ACA2CE940FC2CA36EA14E4822804","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5335_none_c76335504f7e555a\r\LockApp.exe","LockApp","","AEDADCCF9B0EB1775C7E14E06B44AE95D126451745F4376CB3CC3360B2F587FF","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5472_none_c75caae44f8289c4\LockApp.exe","Microsoft? Windows? Operating System","Microsoft Corporation","1B9A87FA9BC857DB3A0705E1B1F2B0715222E0C44828789546FB99E7CA000FE6","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5472_none_c75caae44f8289c4\f\LockApp.exe","LockApp","","C4621F115348F2AB7C9A3B7A4B09E37039AF1246235C69C49C7BF9A73F514A06","SHA256","Processed"
"LockApp.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapp.appxmain_31bf3856ad364e35_10.0.22621.5472_none_c75caae44f8289c4\r\LockApp.exe","LockApp","","B3AA91E723A24BF6256C4E50EE241A1C5FE8FE26D5BA774402FEB6BDF949EB0B","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5124_none_dbae645cdeabb1cc\LockAppHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","F624519597BBF8EB6A1C12D8A9A3BA423B6B5A791A67A042C6633A955C2F848A","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5124_none_dbae645cdeabb1cc\f\LockAppHost.exe","LockAppHost","","DFD3B35AF09A0A1776749FB9F248D9D31DE8FC6E2DF5132907EC66CDBE712A50","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5124_none_dbae645cdeabb1cc\r\LockAppHost.exe","LockAppHost","","39E8998F5D63DDBC314EE36F99A4BC789902F4F8EC28453B6A24B9B4FA070A91","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5262_none_dba7c328deafffd7\LockAppHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","AFA4261B90F285FE23C0D8E7A2ABAD4E5D8E96A3335EED202B2586F5127E7B41","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5262_none_dba7c328deafffd7\f\LockAppHost.exe","LockAppHost","","3623AB24F69AC7E3FA20309769B13790AE6B57B1D3FDBF37A31CC00B88035E6B","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5262_none_dba7c328deafffd7\r\LockAppHost.exe","LockAppHost","","43D2E113AF266AFD5A52FA87C50EB32BD88E4472B2D1AA893E86733CB2B03A91","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5415_none_db8cdd86dec505e9\LockAppHost.exe","Microsoft? Windows? Operating System","Microsoft Corporation","30D134A8B8BFB8E6D424260BBABEC132EE3B2CCD77B237511CD935DCBCFEB7C0","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5415_none_db8cdd86dec505e9\f\LockAppHost.exe","LockAppHost","","ED4D2C01E58423F559690F979521D55D7F310935601A7D4A057EC5EACDEE7BF7","SHA256","Processed"
"LockAppHost.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lockapphost_31bf3856ad364e35_10.0.22621.5415_none_db8cdd86dec505e9\r\LockAppHost.exe","LockAppHost","","D0A8967D187DBBACD0D801DF29B2C051982D3773D0CEF6DE300AC66DDDBE50E0","SHA256","Processed"
"lpkinstall.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpkinstall_31bf3856ad364e35_10.0.22621.1_none_6ac8d0e43eca5e8f\lpkinstall.exe","Microsoft? Windows? Operating System","Microsoft Corporation","C95415CAA1AF539EDA48827860AC92D6A183F4EF5E61AC37B304287315C3C9BF","SHA256","Processed"
"lpksetup.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\lpksetup.exe","Microsoft? Windows? Operating System","Microsoft Corporation","3569555E193BF273B4D416EFDFB36D87D1B00A3C6BEE4DB444651ACE46E2BAC6","SHA256","Processed"
"lpremove.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\lpremove.exe","Microsoft? Windows? Operating System","Microsoft Corporation","E3156CD6D73F405A9284293F96B8727C9D89E7CEDFF8CEF758624FD740AEDF34","SHA256","Processed"
"lpksetup.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\f\lpksetup.exe","lpksetup","","FDE34512A91D7DE06910485E786F198AFF88C7D7DCB85207CD3ABB10EA502D63","SHA256","Processed"
"lpremove.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\f\lpremove.exe","lpremove","","4BDD735BD0F4748EF178840C4C7AABF0E443ABD5F18AB25801250575738BCCA9","SHA256","Processed"
"lpksetup.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\r\lpksetup.exe","lpksetup","","97B7D9F6FA5D27E43D3C797E949D1E0B3583C2FBA61F554619290E15416B3549","SHA256","Processed"
"lpremove.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lpksetup_31bf3856ad364e35_10.0.22621.5124_none_01613a26e7f5863a\r\lpremove.exe","lpremove","","7C50A5F831BD12154B6C493E2BF7AB7C543D54CD05610513284BFC8E1F4770B5","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5124_none_1d737abb0dcb763d\lsass.exe","Microsoft? Windows? Operating System","Microsoft Corporation","63A75A4EB57158FA4D796A2414790FCD3694D8AB9EAE3E8942E9CBCD0F71691A","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5124_none_1d737abb0dcb763d\f\lsass.exe","lsass","","BC89D8BC8B9E90ABC4F9A48B98499E4A4F8F50BE385409C1C5E70BB74E073920","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5124_none_1d737abb0dcb763d\r\lsass.exe","lsass","","D91E2F495C5F3741B1A632FD6E91E7D3A3875B24D17C583824F8E7C73F88EA94","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5192_none_1d7aaa510dc4f45c\lsass.exe","Microsoft? Windows? Operating System","Microsoft Corporation","63A75A4EB57158FA4D796A2414790FCD3694D8AB9EAE3E8942E9CBCD0F71691A","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5192_none_1d7aaa510dc4f45c\f\lsass.exe","lsass","","BC89D8BC8B9E90ABC4F9A48B98499E4A4F8F50BE385409C1C5E70BB74E073920","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5192_none_1d7aaa510dc4f45c\r\lsass.exe","lsass","","D91E2F495C5F3741B1A632FD6E91E7D3A3875B24D17C583824F8E7C73F88EA94","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5413_none_1d5221750de49718\lsass.exe","Microsoft? Windows? Operating System","Microsoft Corporation","63A75A4EB57158FA4D796A2414790FCD3694D8AB9EAE3E8942E9CBCD0F71691A","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5413_none_1d5221750de49718\f\lsass.exe","lsass","","BC89D8BC8B9E90ABC4F9A48B98499E4A4F8F50BE385409C1C5E70BB74E073920","SHA256","Processed"
"lsass.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lsa-minwin_31bf3856ad364e35_10.0.22621.5413_none_1d5221750de49718\r\lsass.exe","lsass","","D91E2F495C5F3741B1A632FD6E91E7D3A3875B24D17C583824F8E7C73F88EA94","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5124_none_8652364fd8487a96\consent.exe","Microsoft? Windows? Operating System","Microsoft Corporation","1E35C126F2F49E4BC92770C8EC115EE9EC984A617E743D859B439091D57EEE99","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5124_none_8652364fd8487a96\f\consent.exe","consent","","7922643C0ED9AA6E1AC51A30D9910CCA3D89CEC1A93540E6EC2A9E556FAB40BF","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5124_none_8652364fd8487a96\r\consent.exe","consent","","2E918B02075994C11C1E2BD50ACB72763A2A4ED11991995F3C213878F5FFDE8D","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5262_none_864b951bd84cc8a1\consent.exe","Microsoft? Windows? Operating System","Microsoft Corporation","638A41A08C51DFCD2FA2CCF69C32D7C1F3400B9378A20A7E550964227B5829D9","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5262_none_864b951bd84cc8a1\f\consent.exe","consent","","1867B483D4A0E4141B6238EA577BFFF64C821FA75E1D225973258A6192B3657A","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5262_none_864b951bd84cc8a1\r\consent.exe","consent","","5ED44F58A598C50AD866B6AA8F4CBC011F74022624B98A495DB43880449AF76B","SHA256","Processed"
"consent.exe","C:\Windows\WinSxS\amd64_microsoft-windows-lua_31bf3856ad364e35_10.0.22621.5415_none_8630af79d861ceb3\consent.exe","Microsoft? Windows? Operating System","Microsoft Corporation","53AA5CD18A0A2CDA25F4ED98F5A67D86E87E030AA41B9B17163ECFB55AE18AF9","SHA256","Processed"
